Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
園區重陽路口,饒河疏散門(基四號疏散門),173,25.05937,121.61072,25.05147,121.57683
捷運松山站(3號出口),瑞湖陽光街口,151,25.04962,121.57746,25.07296,121.57603
捷運動物園站,政大水岸電梯,128,24.99873,121.57985,24.982,121.5717
景美醫院,景行公園,133,24.99136,121.54008,24.99279,121.54255
信義廣場(台北101),瑞安街208巷,106,25.03306,121.5662,25.02979,121.54053
捷運松山站(4號出口),松勤莊敬路口,102,25.04987,121.57785,25.03203,121.5615
信義建國路口,大安高工,122,25.0328,121.53746,25.03126,121.54339
中崙高中,南京東路五段59巷口,130,25.04878,121.56087,25.05163,121.55907
南京東路四段179巷口,松仁路95巷口,144,25.05173,121.55609,25.03656,121.56866
南京東興路口,西松公園,111,25.05149,121.56535,25.05406,121.56407
捷運南京三民站(2號出口),福德國小,128,25.05136,121.56283,25.03846,121.58618
基隆忠孝路口西南側,松山車站,114,25.04108,121.5629,25.0489,121.57841
松仁路95巷口,黎忠區民活動中心,141,25.03656,121.56866,25.02035,121.55769
五常公園,捷運永春站(2號出口),130,25.04797,121.57432,25.0405,121.57538
扶輪親恩公園,捷運大直站(1號出口),109,25.06709,121.58002,25.0801,121.54708
師大公館校區學二舍,捷運公館站(1號出口),270,25.00825,121.53419,25.014529,121.534374
春光公園,舊宗新湖三路口,134,25.0427,121.58112,25.06321,121.57681
健康社會住宅,民生活動中心,122,25.05433,121.56545,25.05907,121.56305
大安運動中心停車場,捷運科技大樓站,163,25.020348,121.546446,25.02605,121.5436
和平公園東側,捷運公館站(2號出口),124,25.02351,121.54282,25.01491,121.53438
一江公園,捷運松江南京站(8號出口),118,25.05316,121.53146,25.05215,121.53276
延平南路133巷口,捷運西門站(3號出口),137,25.03792,121.50846,25.04178,121.50869
捷運龍山寺站(1號出口),聯合醫院和平院區,115,25.03535,121.49938,25.03516,121.50641
臺北市藝文推廣處,辛亥路一段30號前,128,25.04826,121.55235,25.01986,121.52982
臺大女九舍西南側,臺大社科院西側,111,25.01937,121.53902,25.02053,121.54145
復興市民路口,金華公園,104,25.04585,121.54375,25.02984,121.53107
松山工農,龍門廣場,103,25.03961,121.57199,25.04092,121.54825
捷運公館站(3號出口),第二學生活動中心,126,25.01551,121.53374,25.01244,121.53661
吳興街260巷,福德國小公車站,151,25.02606,121.5631,25.03929,121.58755
吳興街260巷,松仁路95巷口,233,25.02606,121.5631,25.03656,121.56866
松山家商(林口街),福德公園,196,25.03593,121.57906,25.03841,121.58355
河堤國小,臺灣科技大學後門,104,25.02277,121.52289,25.01182,121.54165
民生光復路口,民生國小(敦化北路199巷),253,25.05834,121.55496,25.05633,121.55286
敦北公園,永吉松信路口,106,25.06118,121.55098,25.04548,121.57207
健康社會住宅,新東公園,100,25.05433,121.56545,25.05925,121.56888
克勤新村,吳興街260巷,139,25.02589,121.56073,25.02606,121.5631
吳興街260巷,捷運大安森林公園站(2號出口),157,25.02606,121.5631,25.03332,121.53435
介壽國中,民生國小(敦化北路199巷),111,25.05722,121.55706,25.05633,121.55286
捷運象山站(1號出口),松仁路121巷口,131,25.03295,121.56867,25.03476,121.56865
台北市災害應變中心,捷運六張犁站,170,25.02868,121.56672,25.02397,121.55266
信義運動中心,吳興街260巷,106,25.03189,121.56678,25.02606,121.5631
捷運公館站(3號出口),臺大男八舍東側,186,25.01551,121.53374,25.01729,121.54531
捷運公館站(3號出口),臺大禮賢樓東南側,117,25.01551,121.53374,25.01408,121.53759
光華商場,龍門廣場,126,25.04478,121.53274,25.04092,121.54825
捷運明德站(1號出口),蘭興公園,106,25.10896,121.51936,25.11184,121.52589
捷運忠孝復興站(2號出口),臺北市藝文推廣處,104,25.04035,121.5436,25.04826,121.55235
信義基隆路口,捷運市政府站(3號出口),126,25.03321,121.55873,25.04084,121.56789
臺大卓越研究大樓,臺大小福樓東側,147,25.01466,121.52917,25.01846,121.5376
臺大博雅館西側,臺大小福樓東側,125,25.0189,121.536,25.01846,121.5376
內湖區農會,捷運內湖站(1號出口),128,25.08165,121.58891,25.08373,121.59406
捷運港墘站(2號出口),瑞陽公園,145,25.07967,121.57584,25.07777,121.57961
捷運唭哩岸站(2號出口),關渡醫院,198,25.12087,121.50523,25.1203,121.4665
忠孝東路六段278巷口,福德國小,134,25.04916,121.58906,25.03846,121.58618
安湖三號公園,捷運東湖站,101,25.07021,121.61593,25.06664,121.61351
劍潭海外青年活動中心,劍潭海外青年活動中心_1,112,25.07994,121.52426,25.0796,121.5237
原住民文化主題公園,捷運劍潭站(1號出口),110,25.10113,121.55159,25.08577,121.52531
捷運東門站(5號出口),林森長春路口,110,25.03363,121.52962,25.05497,121.52536
中山天母路口,洲美蜆仔港公園,104,25.11856,121.52964,25.10065,121.51107
信義基隆路口,信義連雲街口,102,25.03321,121.55873,25.03377,121.53041
吳興街260巷,松勤莊敬路口,106,25.02606,121.5631,25.03203,121.5615
信義松德路口,松友公園,119,25.03322,121.57433,25.03423,121.57636
捷運關渡站(1號出口),洲美運動公園,111,25.12397,121.46712,25.10981,121.49886
成功國宅,捷運公館站(3號出口),141,25.02681,121.54668,25.01551,121.53374
捷運公館站(3號出口),捷運麟光站(2號出口),111,25.01551,121.53374,25.0181,121.55929
捷運公館站(3號出口),捷運景美站(2號出口),165,25.01551,121.53374,24.99366,121.54124
士東路91巷口,德行公園,122,25.11247,121.52914,25.10585,121.52376
中山天母路口,德行公園,216,25.11856,121.52964,25.10585,121.52376
嘉興公園,臥龍基隆路口,170,25.021,121.55211,25.02039,121.54853
捷運台北101/世貿站(2號出口),捷運永春站(2號出口),132,25.0327,121.56157,25.0405,121.57538
北投運動中心,蘭興公園,153,25.11666,121.50962,25.11184,121.52589
景福街/羅斯福路6段142巷口,自來水園區,104,24.99812,121.53663,25.01328,121.53004
捷運公館站(2號出口),自來水園區,152,25.01491,121.53438,25.01328,121.53004
林口公園,臺北南山廣場_1,127,25.03894,121.57915,25.03404,121.56598
臺北市政府,臺北醫學大學,129,25.03801,121.56541,25.02668,121.56175
捷運麟光站(2號出口),臺北市政府,200,25.0181,121.55929,25.03801,121.56541
捷運石牌站(2號出口),清江國小,162,25.11451,121.51567,25.12725,121.50676
捷運唭哩岸站(2號出口),新奇岩社會住宅,192,25.12087,121.50523,25.12287,121.5037
海光公園南側,華西公園,116,25.08036,121.5084,25.03852,121.49881
萬華火車站,萬華火車站(D2廣場),193,25.03364,121.50322,25.03394,121.50117
三張犁,捷運南京復興站(5號出口),123,25.03452,121.5576,25.05168,121.54506
捷運國父紀念館站(1號出口),民生敦化路口,100,25.04205,121.55657,25.05804,121.54897
景興國中,萬有3號公園,125,24.99609,121.54284,24.99889,121.5433
南機場夜市(中華路二段),捷運西門站(5號出口),106,25.02886,121.50518,25.04244,121.50864
仁愛林森路口,仁愛紹興街口(南側),118,25.03895,121.52233,25.03837,121.52345
中正基河路口,士林新天地,149,25.0933,121.51962,25.08899,121.51751
捷運南京三民站(4號出口),玉成公園(成福路178巷口),106,25.05152,121.5646,25.04177,121.58735
和平新生路口西南側,捷運西門站(2號出口),101,25.02598,121.53454,25.0416,121.50842
寶慶博愛路口,捷運西門站(5號出口),103,25.04129,121.5112,25.04244,121.50864
臺北南山廣場_1,臺北市藝文推廣處,240,25.03404,121.56598,25.04826,121.55235
國立政治大學,政大水岸電梯,106,24.98737,121.57726,24.982,121.5717
和興路26巷口,自來水園區,148,24.98573,121.54532,25.01328,121.53004
捷運西門站(3號出口),老松國小,125,25.04178,121.50869,25.03792,121.50177
承德路七段188巷口,關渡宮,102,25.11416,121.50771,25.11739,121.46288
捷運奇岩站(三合街),關渡醫院,119,25.12634,121.50099,25.1203,121.4665
捷運北投站(1號出口),關渡醫院,108,25.13258,121.49862,25.1203,121.4665
大同運動中心,市立圖書館葫蘆堵分館,130,25.06496,121.51608,25.08217,121.51074
信義大安路口(信維大樓),臺北南山廣場_1,109,25.03317,121.54639,25.03404,121.56598
敦化南路二段81巷,龍門廣場,101,25.03002,121.54893,25.04092,121.54825
原臺北刑務所官舍,金華公園,132,25.03054,121.52466,25.02984,121.53107
景聯廣場,松山車站,125,25.03214,121.55974,25.0489,121.57841
捷運公館站(1號出口),臺大立體機車停車場,148,25.014529,121.534374,25.01616,121.54251
北投公園露天溫泉,捷運奇岩站(三合街),100,25.13684,121.50792,25.12634,121.50099
嘉興公園,捷運公館站(3號出口),120,25.021,121.55211,25.01551,121.53374
中崙福成宮,市民復興路口(東南側),171,25.04524,121.54659,25.04472,121.54401
捷運市政府站(3號出口),松智松壽路口,107,25.04084,121.56789,25.03607,121.56535
捷運萬隆站(1號出口),新生南路一段119巷口,104,25.00115,121.53916,25.04003,121.53299
市立圖書館葫蘆堵分館,樹德公園_1,103,25.08217,121.51074,25.06669,121.51615
永吉松信路口,興雅松仁路口,116,25.04548,121.57207,25.0401,121.56822
捷運松山站(3號出口),興雅松仁路口,118,25.04962,121.57746,25.0401,121.56822
捷運市政府站(4號出口),福祥公園,162,25.04146,121.56731,25.04626,121.57045
信義廣場(台北101),和平新生路口西南側,100,25.03306,121.5662,25.02598,121.53454
和平新生路口西南側,捷運忠孝敦化站(2號出口),102,25.02598,121.53454,25.04153,121.5524
光華商場,和平臥龍街口,100,25.04478,121.53274,25.024461,121.546705
捷運信義安和站(4號出口),捷運大安站(5號出口),101,25.03305,121.55378,25.03303,121.54372
捷運公館站(2號出口),捷運臺電大樓站(2號出口)_1,187,25.01491,121.53438,25.02055,121.52855
捷運公館站(2號出口),臺大水源舍區A棟,175,25.01491,121.53438,25.01493,121.53044
大稻埕公園,承德鄭州路口(市民高架下),117,25.05915,121.51033,25.04879,121.51626
桂林昆明街口,龍山國中,106,25.03811,121.50362,25.03646,121.50492
仁愛敦南圓環(東南側),仁愛路四段122巷口,413,25.03715,121.54936,25.03762,121.55009
吳興街284巷(廣安宮),松仁路95巷口,120,25.02326,121.56329,25.03656,121.56866
信義路四段199巷,松仁路95巷口,119,25.03459,121.55164,25.03656,121.56866
信義路三段134巷口,松仁路95巷口,102,25.03333,121.53968,25.03656,121.56866
捷運公館站(2號出口),臺大共同教室北側,126,25.01491,121.53438,25.01595,121.53791
伊通長安路口,復興南路二段128巷口,126,25.04833,121.53469,25.02861,121.54336
民有一號公園,臺大社科院西側,171,25.06095,121.54731,25.02053,121.54145
捷運忠孝復興站(2號出口),臺北南山廣場_1,147,25.04035,121.5436,25.03404,121.56598
和平重慶路口,復興南路二段128巷口,105,25.02723,121.51659,25.02861,121.54336
臺大醫學院附設癌醫中心,臺灣科技大學後門,284,25.01426,121.54382,25.01182,121.54165
台北花木批發市場,捷運公館站(2號出口),142,25.00402,121.54074,25.01491,121.53438
敦化南京路口(東北側),臺北市藝文推廣處,106,25.05226,121.54926,25.04826,121.55235
敦化南京路口(東北側),松仁路95巷口,112,25.05226,121.54926,25.03656,121.56866
捷運南京三民站(1號出口),敦化南京路口(東北側),104,25.05155,121.5636,25.05226,121.54926
公館公園,捷運公館站(2號出口),188,25.01137,121.54062,25.01491,121.53438
捷運公館站(2號出口),臺大農業陳列館北側,378,25.01491,121.53438,25.01839,121.53404
捷運公館站(2號出口),臺大一號館,228,25.01491,121.53438,25.01698,121.53455
信義建國路口,臺北南山廣場_1,100,25.0328,121.53746,25.03404,121.56598
信義基隆路口,捷運信義安和站(4號出口),171,25.03321,121.55873,25.03305,121.55378
合昌宮,臺北市立圖書館大直分館,121,25.07717,121.50934,25.08152,121.54646
信義敦化路口,基隆忠孝路口西南側,115,25.03333,121.54977,25.04108,121.5629
世貿公園,新東街51巷口,103,25.05831,121.61422,25.0615,121.56332
新東街51巷口,松山永吉路口,133,25.0615,121.56332,25.04623,121.57772
信義大安路口(信維大樓),臺大農業陳列館北側,292,25.03317,121.54639,25.01839,121.53404
捷運公館站(2號出口),林森濟南路口(東北側),112,25.01491,121.53438,25.0425,121.5227
捷運公館站(2號出口),臺北市立圖書館(總館),195,25.01491,121.53438,25.02895,121.5379
捷運公館站(2號出口),臺大土木研究大樓前,132,25.01491,121.53438,25.01787,121.5476
捷運台北101/世貿站(2號出口),捷運忠孝敦化站(2號出口),128,25.0327,121.56157,25.04153,121.5524
市民松信路口,捷運台北101/世貿站(2號出口),104,25.04927,121.57205,25.0327,121.56157
寶清公園,捷運南京三民站(2號出口),103,25.05198,121.5681,25.05136,121.56283
捷運公館站(2號出口),敦親公園,153,25.01491,121.53438,25.02347,121.54108
捷運東湖站,捷運松山站(3號出口),151,25.06664,121.61351,25.04962,121.57746
光復南路22巷口,捷運南京三民站(2號出口),109,25.04693,121.55771,25.05136,121.56283
松山家商,民生活動中心,100,25.0347,121.58018,25.05907,121.56305
林森公園,永盛公園(民生東路一段23巷),118,25.05223,121.52581,25.05873,121.52488
民生活動中心,饒河疏散門(基四號疏散門),117,25.05907,121.56305,25.05147,121.57683
捷運公館站(2號出口),捷運台北101/世貿站(2號出口),158,25.01491,121.53438,25.0327,121.56157
捷運中山站(2號出口),捷運公館站(2號出口),103,25.05228,121.52176,25.01491,121.53438
捷運公館站(2號出口),景美污水抽水站,106,25.01491,121.53438,25.01076,121.53637
捷運公館站(2號出口),臺大獸醫館南側,157,25.01491,121.53438,25.01791,121.54242
捷運公館站(2號出口),臺灣科技大學正門,102,25.01491,121.53438,25.01451,121.54142
吳興街260巷,捷運公館站(2號出口),154,25.02606,121.5631,25.01491,121.53438
和平龍泉街口,捷運麟光站(2號出口),132,25.02638,121.52971,25.0181,121.55929
捷運龍山寺站(1號出口),雙園國中地下停車場,123,25.03535,121.49938,25.02768,121.49134
中崙高中,捷運南京三民站(4號出口),128,25.04878,121.56087,25.05152,121.5646
民族延平路口,長順區民活動中心,115,25.06864,121.5107,25.03284,121.48908
南港公園(東新街170巷),南港公園(福德街),117,25.04134,121.59323,25.04128,121.59089
成功國宅,敦化南京路口(東北側),105,25.02681,121.54668,25.05226,121.54926
成功國宅,臺北遠企購物中心,192,25.02681,121.54668,25.02709,121.54902
南昌公園,捷運大安站(3號出口),193,25.02698,121.52081,25.03328,121.5425
捷運南京三民站(3號出口),敦化南路二段81巷,113,25.05129,121.56426,25.03002,121.54893
健安新城,內政部營建署,125,25.05606,121.56345,25.04769,121.5448
捷運公館站(1號出口),新生南路三段94巷口,100,25.014529,121.534374,25.01744,121.53334
吳興街260巷,捷運國父紀念館站(1號出口),110,25.02606,121.5631,25.04205,121.55657
捷運忠孝敦化站(7號出口),臺北南山廣場_1,183,25.04159,121.54937,25.03404,121.56598
信義路三段134巷口,臺北南山廣場_1,125,25.03333,121.53968,25.03404,121.56598
捷運信義安和站(1號出口),臺北南山廣場_1,147,25.03331,121.55265,25.03404,121.56598
中山公民會館,捷運民權西路站(3號出口),182,25.06185,121.5226,25.06129,121.52021
復興南路一段126巷口,忠孝東路三段217巷口,168,25.04311,121.54313,25.04176,121.54027
光華商場,捷運國父紀念館站(1號出口),103,25.04478,121.53274,25.04205,121.55657
中華桂林路口,大稻埕碼頭,222,25.03771,121.50662,25.05662,121.50783
兒童新樂園,捷運劍潭站(2號出口),148,25.09631,121.51449,25.08388,121.52535
社子島島頭公園,社正公園,231,25.10893,121.46639,25.08824,121.51054
師範大學公館校區_1,臺灣科技大學側門,116,25.00753,121.53719,25.01295,121.53973
捷運景美站(2號出口),臺北自來水事業處,118,24.99366,121.54124,25.013741,121.53068
捷運古亭站(9號出口),龍興里活動中心,112,25.02694,121.52224,25.02815,121.51108
自來水園區,青年公園棒球場,141,25.01328,121.53004,25.0241,121.50289
文德一號綠地,碧湖公園,165,25.0786,121.58302,25.07988,121.58287
北投運動中心,承德路七段188巷口,157,25.11666,121.50962,25.11416,121.50771
中研公園,中研院綜合體育館東側,169,25.04697,121.61375,25.04054,121.61374
捷運信義安和站(4號出口),松山家商(林口街),135,25.03305,121.55378,25.03593,121.57906
內政部營建署,捷運忠孝復興站(2號出口),160,25.04769,121.5448,25.04035,121.5436
捷運台北101/世貿站(2號出口),松山高中,123,25.0327,121.56157,25.0433,121.5638
自來水園區,臺灣科技大學後門,111,25.01328,121.53004,25.01182,121.54165
兒童新樂園,捷運芝山站(1號出口),100,25.09631,121.51449,25.10225,121.52286
捷運忠孝敦化站(7號出口),捷運行天宮站(3號出口),123,25.04159,121.54937,25.05992,121.5333
天母棒球場,捷運士林站(1號出口),118,25.11341,121.53195,25.09561,121.52552
大稻埕碼頭,東園國小,105,25.05662,121.50783,25.02257,121.49807
大興光明路2巷口,捷運石牌站(2號出口),102,25.13043,121.50017,25.11451,121.51567
捷運松山站(4號出口),福德國小,157,25.04987,121.57785,25.03846,121.58618
兩棵樹公園,捷運臺大醫院站(4號出口),121,25.03253,121.49549,25.04297,121.51643
自來水園區,萬華青年公宅,130,25.01328,121.53004,25.02021,121.50376
捷運東門站(5號出口),紀州庵,107,25.03363,121.52962,25.02092,121.52049
景仁公園,景美醫院,134,24.99621,121.54043,24.99136,121.54008
木新路3段95巷口,自來水園區,251,24.98088,121.56313,25.01328,121.53004
信義路三段134巷口,捷運信義安和站(4號出口),153,25.03333,121.53968,25.03305,121.55378
捷運大安站(3號出口),臺北南山廣場_1,121,25.03328,121.5425,25.03404,121.56598
信義廣場(台北101),光復北路11巷口,100,25.03306,121.5662,25.04937,121.558
復興市民路口,林森長春路口,124,25.04585,121.54375,25.05497,121.52536
國興青年路口,臺北自來水事業處,111,25.02594,121.50651,25.013741,121.53068
實踐國中(木新路三段310巷口),汀州思源街口東南側,117,24.98339,121.55645,25.014697,121.531908
捷運公館站(4號出口),臺大小福樓東側,106,25.015069,121.533828,25.01846,121.5376
捷運臺電大樓站(2號出口)_1,臺灣科技大學後門,158,25.02055,121.52855,25.01182,121.54165
臨江公園,臨江街夜市(基隆路),203,25.02832,121.55592,25.02931,121.55721
南昌公園,捷運古亭站(7號出口),141,25.02698,121.52081,25.02805,121.52155
復興市民路口,捷運雙連站(2號出口),109,25.04585,121.54375,25.05826,121.52063
捷運北門站(3號出口),老松國小,101,25.04991,121.5104,25.03792,121.50177
捷運大安站(5號出口),臺大農業陳列館北側,107,25.03303,121.54372,25.01839,121.53404
信義大安路口(信維大樓),永吉松信路口,106,25.03317,121.54639,25.04548,121.57207
三興國小,健康新城,158,25.02969,121.55766,25.05408,121.56095
松山高中,臨江街夜市(通化街101巷口),125,25.0433,121.5638,25.02952,121.55406
南機場夜市(中華路二段),捷運西門站(2號出口),135,25.02886,121.50518,25.0416,121.50842
朱崙商場,永樂市場,113,25.04762,121.54043,25.05454,121.51052
大稻埕碼頭,華江八號公園,103,25.05662,121.50783,25.03388,121.49293
捷運信義安和站(4號出口),捷運南京復興站(8號出口),115,25.03305,121.55378,25.05196,121.5433
安湖三號公園,饒河疏散門(基四號疏散門),104,25.07021,121.61593,25.05147,121.57683
和平公園東側,國北教大實小東側門,128,25.02351,121.54282,25.02429,121.54124
康樂街151巷,饒河疏散門(基四號疏散門),140,25.07192,121.61955,25.05147,121.57683
興中立體停車場(興中路),饒河疏散門(基四號疏散門),205,25.05629,121.607,25.05147,121.57683
大佳社區公園,饒河疏散門(基四號疏散門),100,25.07275,121.5373,25.05147,121.57683
大稻埕碼頭,西園艋舺路口,162,25.05662,121.50783,25.03267,121.49757
大稻埕碼頭,重慶民族路口,116,25.05662,121.50783,25.06853,121.51359
捷運圓山站(2號出口),饒河疏散門(基四號疏散門),116,25.07182,121.51929,25.05147,121.57683
中華漢口街口,南機場夜市(中華路二段),106,25.04533,121.50944,25.02886,121.50518
捷運臺大醫院站(4號出口),捷運雙連站(2號出口),114,25.04297,121.51643,25.05826,121.52063
師大公館校區學二舍,捷運公館站(2號出口),164,25.00825,121.53419,25.01491,121.53438
信義連雲街口,建國和平路口西北側,146,25.03377,121.53041,25.02606,121.53738
捷運內湖站(1號出口),捷運文德站(2號出口),172,25.08373,121.59406,25.07842,121.58464
寶清公園,西松高中(健康路325巷),126,25.05198,121.5681,25.05567,121.56713
福德公園,西松高中(健康路325巷),223,25.03841,121.58355,25.05567,121.56713
捷運忠孝新生站(1號出口),捷運永春站(2號出口),101,25.04272,121.53207,25.0405,121.57538
捷運六張犁站,捷運大安森林公園站(5號出口),132,25.02397,121.55266,25.03336,121.5364
和平金山路口,金華公園,109,25.02669,121.52529,25.02984,121.53107
和平泰順街口,金華公園,190,25.02621,121.53171,25.02984,121.53107
徐州杭州路口,濟南路二段8巷口,105,25.04023,121.52565,25.04127,121.52697
捷運臺北車站(M2出口),農安雙城街口,116,25.04821,121.51903,25.06491,121.52449
捷運石牌站(2號出口),洲美運動公園,152,25.11451,121.51567,25.10981,121.49886
世貿公園,捷運南港展覽館站(5號出口),152,25.05831,121.61422,25.05469,121.61669
建國和平路口西北側,捷運台北101/世貿站(2號出口),122,25.02606,121.53738,25.0327,121.56157
和平敦化路口,敦化南路二段293巷口南側,213,25.02444,121.54908,25.0237,121.54899
捷運永春站(2號出口),松山永吉路口,149,25.0405,121.57538,25.04623,121.57772
捷運信義安和站(4號出口),捷運台北101/世貿站(2號出口),234,25.03305,121.55378,25.0327,121.56157
捷運南京復興站(7號出口),松仁路95巷口,117,25.05278,121.54478,25.03656,121.56866
捷運信義安和站(2號出口),松仁路95巷口,183,25.03304,121.55171,25.03656,121.56866
捷運松山站(4號出口),松仁路95巷口,146,25.04987,121.57785,25.03656,121.56866
敦化市民路口,臺北南山廣場_1,103,25.04405,121.5486,25.03404,121.56598
社中街384巷口,關渡宮,104,25.09346,121.50376,25.11739,121.46288
捷運新北投站,立功立德路口,127,25.13733,121.50339,25.12501,121.47158
仁愛安和路口,捷運市政府站(3號出口),104,25.03754,121.55285,25.04084,121.56789
捷運市政府站(3號出口),民生立體停車場,109,25.04084,121.56789,25.05846,121.55947
捷運石牌站(1號出口),陽明大學,148,25.11542,121.51469,25.11912,121.51223
立功立德路口,陽明大學,109,25.12501,121.47158,25.11912,121.51223
仁愛安和路口,捷運中山國中站,187,25.03754,121.55285,25.06106,121.54406
捷運國父紀念館站(2號出口),泰和公園,114,25.04122,121.55745,25.0193,121.57105
南京林森路口(東南側),捷運信義安和站(4號出口),111,25.05201,121.52556,25.03305,121.55378
捷運國父紀念館站(2號出口),捷運行天宮站(3號出口),115,25.04122,121.55745,25.05992,121.5333
捷運台北101/世貿站(2號出口),松勤莊敬路口,248,25.0327,121.56157,25.03203,121.5615
忠誠路二段53巷,捷運士林站(2號出口),101,25.11127,121.53244,25.09343,121.52642
捷運景美站(2號出口),文山運動中心,151,24.99366,121.54124,24.99676,121.5596
捷運科技大樓站,臺大鹿鳴堂東側,101,25.02605,121.5436,25.01511,121.53786
嘉興公園,捷運科技大樓站,134,25.021,121.55211,25.02605,121.5436
復興南路二段273號前,捷運麟光站(2號出口),116,25.02565,121.54357,25.0181,121.55929
信義運動中心,泰和公園,137,25.03189,121.56678,25.0193,121.57105
捷運公館站(1號出口),臺大新體育館東南側,138,25.014529,121.534374,25.02112,121.53591
捷運南京三民站(2號出口),松山高中,109,25.05136,121.56283,25.0433,121.5638
捷運中正紀念堂站(5號出口),臺北市立大學(博愛校區),107,25.03526,121.5168,25.03545,121.51327
捷運臺電大樓站(1號出口),捷運臺電大樓站(2號出口),141,25.0197,121.529,25.02021,121.52942
寶藏巖觀音亭,紀州庵,111,25.01027,121.5331,25.02092,121.52049
捷運圓山站(1號出口),捷運松山站(3號出口),137,25.07133,121.52024,25.04962,121.57746
健安新城,捷運南京三民站(3號出口),103,25.05606,121.56345,25.05129,121.56426
南港車站(興華路),興南公園,187,25.05343,121.60633,25.05766,121.60396
松德路200巷,週美里活動廣場,117,25.03471,121.57301,25.0539,121.58084
臺大新體育館東南側,辛亥新生路口東南側,112,25.02112,121.53591,25.02218,121.53474
萬華火車站(D2廣場),雙園國中,108,25.03394,121.50117,25.02673,121.49176
臺大共同教室東南側,臺大小福樓東側,148,25.01566,121.53786,25.01846,121.5376
捷運明德站(3號出口),陽明交大圖書館,112,25.11,121.51841,25.12081,121.51352
和平金山路口,臺灣科技大學後門,121,25.02669,121.52529,25.01182,121.54165
文山第二行政中心,臺灣科技大學側門,150,25.00115,121.55142,25.01295,121.53973
師大公館校區學二舍,景美污水抽水站,307,25.00825,121.53419,25.01076,121.53637
和興路26巷口,汀州思源街口東南側,144,24.98573,121.54532,25.014697,121.531908
捷運中山國小站(2號出口),捷運行天宮站(3號出口),102,25.06246,121.52705,25.05992,121.5333
北投運動中心,大稻埕碼頭,100,25.11666,121.50962,25.05662,121.50783
北投運動中心,蘭雅公園,152,25.11666,121.50962,25.10991,121.53039
捷運信義安和站(4號出口),羅斯福路三段311號前,146,25.03305,121.55378,25.01717,121.53202
文山行政中心,自來水園區,110,24.98959,121.56959,25.01328,121.53004
文山行政中心,景華街128巷口,109,24.98959,121.56959,24.99543,121.54725
一壽橋,木新路3段95巷口,149,24.97837,121.55548,24.98088,121.56313
吳興公車總站,捷運東門站(5號出口),111,25.02388,121.56984,25.03363,121.52962
吳興街260巷,捷運松山站(3號出口),124,25.02606,121.5631,25.04962,121.57746
松山路292巷口,林口公園,146,25.0432,121.57789,25.03894,121.57915
大豐公園,捷運明德站(3號出口),114,25.13102,121.50408,25.11,121.51841
前港公園(前港街),捷運劍潭站(1號出口),138,25.0848,121.52125,25.08577,121.52531
臺北轉運站(華陰街),華西公園,107,25.04937,121.51914,25.03852,121.49881
健安新城,興雅松仁路口,113,25.05606,121.56345,25.0401,121.56822
捷運公館站(2號出口),景美醫院,118,25.01491,121.53438,24.99136,121.54008
成功國宅,捷運公館站(2號出口),125,25.02681,121.54668,25.01491,121.53438
建國南路一段279巷口,復興南路1段340巷口,113,25.03635,121.53833,25.03701,121.54348
捷運公館站(3號出口),臺大博雅館西側,108,25.01551,121.53374,25.0189,121.536
松山永吉路口,松山路292巷口,104,25.04623,121.57772,25.0432,121.57789
光華商場,華山文創園區,124,25.04478,121.53274,25.04367,121.52849
中山青島路口,龍門廣場,113,25.04503,121.51968,25.04092,121.54825
中華桂林路口,捷運西門站(5號出口),128,25.03771,121.50662,25.04244,121.50864
仙跡岩登山口(景興路),文山運動中心,108,24.99118,121.5436,24.99676,121.5596
信義敦化路口,捷運善導寺站(3號出口),108,25.03333,121.54977,25.04428,121.52336
捷運公館站(2號出口),新生和平路口東北側,170,25.01491,121.53438,25.02657,121.53515
捷運東門站(5號出口),捷運麟光站(2號出口),101,25.03363,121.52962,25.0181,121.55929
梅林新村,百齡國小,105,25.09755,121.54036,25.08521,121.51918
台北市災害應變中心,建國和平路口西北側,101,25.02868,121.56672,25.02606,121.53738
大稻埕碼頭,德昌寶興街口(西北角),308,25.05662,121.50783,25.02365,121.49528
中華桂林路口,南機場夜市(中華路二段),185,25.03771,121.50662,25.02886,121.50518
捷運信義安和站(4號出口),捷運東門站(3號出口),167,25.03305,121.55378,25.03383,121.52815
南門國中,立法院台北會館,100,25.03543,121.50834,25.03371,121.51068
八德市場(北側),圓環站,256,25.04478,121.53661,25.05369,121.51418
國興青年路口,自來水園區,244,25.02594,121.50651,25.01328,121.53004
林安泰古厝,社子島濕地解說小築,111,25.07154,121.53058,25.11314,121.48974
捷運劍潭站(1號出口),華齡公園,117,25.08577,121.52531,25.08302,121.52069
成功國宅,臺北市立圖書館(總館),156,25.02681,121.54668,25.02895,121.5379
內政部營建署,臺北市立圖書館(總館),100,25.04769,121.5448,25.02895,121.5379
光復信義路口東南側,捷運永春站(2號出口),101,25.03281,121.55756,25.0405,121.57538
富台公園,立人國小,177,25.04185,121.57204,25.02974,121.55146
臺大心理系館南側,臺大社會系館南側,184,25.01941,121.5404,25.01987,121.54175
捷運大安站(4號出口),臺北醫學大學,149,25.0332,121.5439,25.02668,121.56175
基隆忠孝路口西南側,捷運忠孝新生站(2號出口),117,25.04108,121.5629,25.04235,121.53222
