Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
捷運中山國小站(2號出口),林森長春路口,3704,25.06246,121.52705,25.05497,121.52536
吉林路407巷口,捷運中山國小站(2號出口),1370,25.06595,121.53041,25.06246,121.52705
南京龍江路口,捷運行天宮站(3號出口),710,25.05205,121.54012,25.05992,121.5333
捷運行天宮站(3號出口),民權復興路口,1157,25.05992,121.5333,25.0622,121.54565
復興北路514巷口東側,捷運行天宮站(3號出口),2466,25.06597,121.54117,25.05992,121.5333
南京遼寧街口,捷運行天宮站(3號出口),1215,25.05176,121.54217,25.05992,121.5333
捷運中山站(2號出口),捷運行天宮站(3號出口),906,25.05228,121.52176,25.05992,121.5333
南京建國路口,捷運行天宮站(3號出口),1106,25.05214,121.5368,25.05992,121.5333
復興市民路口,捷運行天宮站(3號出口),648,25.04585,121.54375,25.05992,121.5333
南京林森路口(東南側),捷運行天宮站(3號出口),738,25.05201,121.52556,25.05992,121.5333
捷運中山國小站(4號出口),捷運行天宮站(3號出口),1093,25.06283,121.52697,25.05992,121.5333
南京伊通街口,捷運行天宮站(3號出口),729,25.05189,121.53517,25.05992,121.5333
捷運行天宮站(3號出口),永盛公園(民生東路一段23巷),1304,25.05992,121.5333,25.05873,121.52488
伊通長安路口,捷運行天宮站(3號出口),717,25.04833,121.53469,25.05992,121.5333
捷運行天宮站(3號出口),興安合江路口,1560,25.05992,121.5333,25.05619,121.53949
捷運南京復興站(5號出口),捷運行天宮站(3號出口),612,25.05168,121.54506,25.05992,121.5333
國立臺北大學(臺北校區),捷運行天宮站(3號出口),3755,25.05794,121.54244,25.05992,121.5333
捷運行天宮站(3號出口),民權東路三段106巷口,1153,25.05992,121.5333,25.062,121.54472
捷運行天宮站(3號出口),民權吉林路口,1034,25.05992,121.5333,25.06269,121.53061
光華商場,捷運行天宮站(3號出口),1889,25.04478,121.53274,25.05992,121.5333
捷運行天宮站(3號出口),新喜公園,5404,25.05992,121.5333,25.06533,121.53177
捷運行天宮站(3號出口),民有一號公園,2725,25.05992,121.5333,25.06095,121.54731
捷運行天宮站(3號出口),錦州吉林路口,2120,25.05992,121.5333,25.06028,121.52991
捷運行天宮站(3號出口),民權吉林路口(南側),1122,25.05992,121.5333,25.06245,121.53043
中原民生路口,捷運行天宮站(3號出口),786,25.05808,121.52887,25.05992,121.5333
林森農安街口,林森長春路口,2228,25.06531,121.52565,25.05497,121.52536
捷運中山站(2號出口),林森農安街口,746,25.05228,121.52176,25.06531,121.52565
南京林森路口(東南側),林森農安街口,665,25.05201,121.52556,25.06531,121.52565
捷運雙連站(2號出口),林森農安街口,934,25.05826,121.52063,25.06531,121.52565
林森農安街口,永盛公園(民生東路一段23巷),1266,25.06531,121.52565,25.05873,121.52488
中山行政中心,捷運中山國小站(4號出口),1870,25.06432,121.53349,25.06283,121.52697
捷運中山國小站(4號出口),林森長春路口,2203,25.06283,121.52697,25.05497,121.52536
吉林路407巷口,捷運中山國小站(4號出口),8668,25.06595,121.53041,25.06283,121.52697
捷運中山國小站(4號出口),民權吉林路口(南側),831,25.06283,121.52697,25.06245,121.53043
捷運中山國小站(4號出口),新生公園,1763,25.06283,121.52697,25.06839,121.53032
捷運中山國小站(4號出口),新生農安街口,8941,25.06283,121.52697,25.06493,121.52778
捷運中山國小站(4號出口),林安泰古厝,1432,25.06283,121.52697,25.07154,121.53058
捷運中山國小站(4號出口),林森農安街口,1356,25.06283,121.52697,25.06531,121.52565
捷運中山國小站(4號出口),農安雙城街口,1594,25.06283,121.52697,25.06491,121.52449
捷運中山國小站(4號出口),稻江高級護理家事職業學校,5109,25.06283,121.52697,25.06532,121.52848
捷運中山國小站(4號出口),民族林森路口,1038,25.06283,121.52697,25.06847,121.52559
捷運中山國中站,捷運中山國小站(4號出口),1499,25.06106,121.54406,25.06283,121.52697
捷運中山站(2號出口),農安雙城街口,1051,25.05228,121.52176,25.06491,121.52449
南京林森路口(東南側),農安雙城街口,628,25.05201,121.52556,25.06491,121.52449
永盛公園(民生東路一段23巷),農安雙城街口,1395,25.05873,121.52488,25.06491,121.52449
林森長春路口,農安雙城街口,2050,25.05497,121.52536,25.06491,121.52449
捷運行政大樓,農安雙城街口,637,25.05575,121.52168,25.06491,121.52449
捷運雙連站(2號出口),農安雙城街口,1164,25.05826,121.52063,25.06491,121.52449
捷運民權西路站(3號出口),農安雙城街口,747,25.06129,121.52021,25.06491,121.52449
民族林森路口,民族玉門街口,1532,25.06847,121.52559,25.06873,121.52003
中山農安街口,臺北市立美術館,698,25.0651,121.5224,25.06987,121.52291
南京伊通街口,南京林森路口(東南側),1103,25.05189,121.53517,25.05201,121.52556
南京林森路口(東南側),永盛公園(民生東路一段23巷),1624,25.05201,121.52556,25.05873,121.52488
南京林森路口(東南側),圓環站,1149,25.05201,121.52556,25.05369,121.51418
南京林森路口(東南側),捷運雙連站(2號出口),1227,25.05201,121.52556,25.05826,121.52063
南京林森路口(東南側),林森長春路口,1329,25.05201,121.52556,25.05497,121.52536
南京林森路口(東南側),南京遼寧街口,1249,25.05201,121.52556,25.05176,121.54217
南京林森路口(東南側),臺北轉運站(華陰街),1636,25.05201,121.52556,25.04937,121.51914
南京林森路口(東南側),新生長安路口,872,25.05201,121.52556,25.04861,121.52935
光華商場,南京林森路口(東南側),1379,25.04478,121.53274,25.05201,121.52556
南京林森路口(東南側),太原五原路口,658,25.05201,121.52556,25.05646,121.51698
南京林森路口(東南側),捷運松江南京站(4號出口),911,25.05201,121.52556,25.0512,121.53312
南京林森路口(東南側),捷運中山站(5號出口),1139,25.05201,121.52556,25.05296,121.51938
南京林森路口(東南側),錦州吉林路口,705,25.05201,121.52556,25.06028,121.52991
仁德公園,捷運松江南京站(8號出口),2949,25.05337,121.5289,25.05215,121.53276
一江公園,中原公園,950,25.05316,121.53146,25.05583,121.52821
下埤公園,榮星花園,667,25.06682,121.54213,25.06424,121.54037
下埤公園,捷運行天宮站(3號出口),1593,25.06682,121.54213,25.05992,121.5333
福山公園,舊莊區民活動中心,884,25.04499,121.61775,25.04139,121.6191
捷運南港展覽館站(7號出口),福山公園,1988,25.05436,121.6181,25.04499,121.61775
新富公園,福山公園,614,25.05296,121.61713,25.04499,121.61775
研究院舊莊街口,舊莊區民活動中心,830,25.04239,121.61683,25.04139,121.6191
捷運南港展覽館站(7號出口),舊莊區民活動中心,1686,25.05436,121.6181,25.04139,121.6191
力行橋(南港),舊莊區民活動中心,929,25.05172,121.61686,25.04139,121.6191
中華科技大學,凌雲市場,1165,25.03392,121.60985,25.03564,121.61415
凌雲市場,力行橋(南港),603,25.03564,121.61415,25.05172,121.61686
世貿公園,市民大道八段532號,673,25.05831,121.61422,25.054,121.61334
南港車站(市民大道),市民大道八段532號,2307,25.05326,121.60656,25.054,121.61334
力行橋(南港),捷運南港軟體園區(2號出口),698,25.05172,121.61686,25.05933,121.61677
南港車站(市民大道),捷運南港軟體園區(2號出口),1690,25.05326,121.60656,25.05933,121.61677
南港抽水站,捷運南港軟體園區(2號出口),696,25.06164,121.61267,25.05933,121.61677
南港展覽館2館,捷運南港軟體園區(2號出口),1232,25.05545,121.61646,25.05933,121.61677
南港國小,南港車站(市民大道),10429,25.05668,121.61137,25.05326,121.60656
南港國小,捷運南港展覽館站(5號出口),2898,25.05668,121.61137,25.05469,121.61669
南港國小,南港展覽館2館,844,25.05668,121.61137,25.05545,121.61646
世貿公園,興中立體停車場(興中路),2536,25.05831,121.61422,25.05629,121.607
南港車站(興華路),興中立體停車場(興中路),1131,25.05343,121.60633,25.05629,121.607
南港車站(市民大道),興中立體停車場(興中路),5005,25.05326,121.60656,25.05629,121.607
南港車站(市民大道),臺北市立圖書館南港分館,1752,25.05326,121.60656,25.05485,121.60866
園區重陽路口,臺北市立圖書館南港分館,1307,25.05937,121.61072,25.05485,121.60866
育成高中,臺北市立圖書館南港分館,1492,25.05853,121.60983,25.05485,121.60866
南港高中(昆陽街),東陽公園,643,25.05285,121.59279,25.05716,121.59792
東陽公園,饒河疏散門(基四號疏散門),1441,25.05716,121.59792,25.05147,121.57683
捷運昆陽站(4號出口),東陽公園,3100,25.05066,121.59431,25.05716,121.59792
南港車站(興華路),東陽公園,5309,25.05343,121.60633,25.05716,121.59792
南港車站B棟(市民大道),東陽公園,799,25.05293,121.60549,25.05716,121.59792
南港車站(市民大道),東陽公園,2622,25.05326,121.60656,25.05716,121.59792
向陽南港路口,捷運昆陽站(4號出口),4543,25.05437,121.59423,25.05066,121.59431
南港車站B棟(市民大道),向陽南港路口,1682,25.05293,121.60549,25.05437,121.59423
捷運南港站(2號出口),育成高中,657,25.05201,121.60741,25.05853,121.60983
南港車站B棟(市民大道),東新國小,4580,25.05293,121.60549,25.05507,121.6028
六福公園,捷運南港展覽館站(7號出口),1544,25.04681,121.61703,25.05436,121.6181
園區重陽路口,興南公園,632,25.05937,121.61072,25.05766,121.60396
南港車站(市民大道),小彎社會住宅,993,25.05326,121.60656,25.0582,121.59368
南港抽水站,南港車站(市民大道),1634,25.06164,121.61267,25.05326,121.60656
中研公園,南港車站(市民大道),917,25.04697,121.61375,25.05326,121.60656
南港車站(市民大道),捷運昆陽站(4號出口),655,25.05326,121.60656,25.05066,121.59431
南港車站(市民大道),園區重陽路口,9290,25.05326,121.60656,25.05937,121.61072
南港車站(市民大道),育成高中,7680,25.05326,121.60656,25.05853,121.60983
南港車站(市民大道),興南公園,4572,25.05326,121.60656,25.05766,121.60396
南港車站(市民大道),忠孝東路七段527巷口,656,25.05326,121.60656,25.05266,121.61275
國興青年路口,捷運西門站(3號出口),743,25.02594,121.50651,25.04178,121.50869
國興青年路口,華江高中,2610,25.02594,121.50651,25.02744,121.49619
國興青年路口,萬大路493巷,622,25.02594,121.50651,25.01975,121.4992
國興青年路口,青年公園棒球場,1283,25.02594,121.50651,25.0241,121.50289
國興青年路口,復華花園新城,1515,25.02594,121.50651,25.02964,121.50258
國興青年路口,新和國小,641,25.02594,121.50651,25.02582,121.50255
國興青年路口,萬華火車站(D2廣場),1433,25.02594,121.50651,25.03394,121.50117
青年公園3號出口,青年公園棒球場,615,25.02273,121.50271,25.0241,121.50289
南機場夜市(中華路二段),青年公園籃球場,760,25.02886,121.50518,25.02085,121.50539
大理高中,復華花園新城,622,25.03124,121.49075,25.02964,121.50258
復華花園新城,捷運西門站(3號出口),1258,25.02964,121.50258,25.04178,121.50869
復華花園新城,捷運龍山寺站(1號出口),3751,25.02964,121.50258,25.03535,121.49938
復華花園新城,捷運龍山寺站(1號出口)_1,2176,25.02964,121.50258,25.03548,121.50026
復華花園新城,青年公園3號出口,1065,25.02964,121.50258,25.02273,121.50271
南機場夜市(中華路二段),復華花園新城,1136,25.02886,121.50518,25.02964,121.50258
新和國小,萬華火車站(D2廣場),1914,25.02582,121.50255,25.03394,121.50117
捷運龍山寺站(1號出口),新和國小,1908,25.03535,121.49938,25.02582,121.50255
南機場夜市(中華路二段),新和國小,1414,25.02886,121.50518,25.02582,121.50255
新和國小,華江高中,1674,25.02582,121.50255,25.02744,121.49619
捷運龍山寺站(1號出口)_1,新和國小,871,25.03548,121.50026,25.02582,121.50255
捷運龍山寺站(1號出口),莒光郵局,1711,25.03535,121.49938,25.03124,121.50122
南機場夜市(中華路二段),莒光郵局,922,25.02886,121.50518,25.03124,121.50122
捷運龍山寺站(1號出口)_1,莒光郵局,769,25.03548,121.50026,25.03124,121.50122
捷運龍山寺站(1號出口)_1,莒光立體停車場,616,25.03548,121.50026,25.03116,121.50336
南機場夜市(中華路二段),莒光立體停車場,630,25.02886,121.50518,25.03116,121.50336
捷運龍山寺站(1號出口),莒光立體停車場,1070,25.03535,121.49938,25.03116,121.50336
南機場夜市(中華路二段),艋舺大道146巷口,622,25.02886,121.50518,25.03301,121.5016
捷運龍山寺站(1號出口),東園國小,3386,25.03535,121.49938,25.02257,121.49807
捷運龍山寺站(1號出口)_1,東園國小,940,25.03548,121.50026,25.02257,121.49807
東園國小,萬大國小(萬大路344巷口),2184,25.02257,121.49807,25.02376,121.49986
東園國小,萬華火車站(D2廣場),1154,25.02257,121.49807,25.03394,121.50117
東園國小,錦德公園,995,25.02257,121.49807,25.02332,121.49264
東園國小,華江高中,3186,25.02257,121.49807,25.02744,121.49619
國興青年路口,東園國小,1052,25.02594,121.50651,25.02257,121.49807
東園國小,萬華青年公宅,631,25.02257,121.49807,25.02021,121.50376
萬華國中_1,錦德公園,1361,25.02926,121.49936,25.02332,121.49264
德昌街10巷口,錦德公園,1730,25.02533,121.4996,25.02332,121.49264
華江高中,錦德公園,1303,25.02744,121.49619,25.02332,121.49264
萬華火車站(D2廣場),錦德公園,842,25.03394,121.50117,25.02332,121.49264
南機場夜市(中華路二段),錦德公園,657,25.02886,121.50518,25.02332,121.49264
西園艋舺路口,錦德公園,1693,25.03267,121.49757,25.02332,121.49264
萬大國小(萬大路344巷口),錦德公園,1115,25.02376,121.49986,25.02332,121.49264
忠德公園,西園艋舺路口,903,25.02516,121.49604,25.03267,121.49757
德昌街10巷口,忠德公園,1063,25.02533,121.4996,25.02516,121.49604
忠德公園,捷運龍山寺站(1號出口)_1,895,25.02516,121.49604,25.03548,121.50026
忠德公園,青年公園3號出口,1111,25.02516,121.49604,25.02273,121.50271
捷運龍山寺站(1號出口),華江高中,17452,25.03535,121.49938,25.02744,121.49619
南機場夜市(中華路二段),華江高中,3002,25.02886,121.50518,25.02744,121.49619
捷運龍山寺站(1號出口)_1,華江高中,2749,25.03548,121.50026,25.02744,121.49619
華江高中,萬華國中_1,2970,25.02744,121.49619,25.02926,121.49936
華江高中,青年公園高爾夫球場,980,25.02744,121.49619,25.02481,121.50755
華江高中,青年公園3號出口,1601,25.02744,121.49619,25.02273,121.50271
華江高中,萬大國小(萬大路344巷口),1763,25.02744,121.49619,25.02376,121.49986
寶興長泰街口(西南角),華江高中,1809,25.0216,121.49597,25.02744,121.49619
德昌街10巷口,華江高中,1752,25.02533,121.4996,25.02744,121.49619
華江高中,青年公園棒球場,692,25.02744,121.49619,25.0241,121.50289
東園國小,西園艋舺路口,763,25.02257,121.49807,25.03267,121.49757
華江高中,西園艋舺路口,2445,25.02744,121.49619,25.03267,121.49757
中華桂林路口,西園艋舺路口,834,25.03771,121.50662,25.03267,121.49757
錦德公園,雙園國中,2035,25.02332,121.49264,25.02673,121.49176
大理高中,雙園國中,772,25.03124,121.49075,25.02673,121.49176
捷運龍山寺站(1號出口)_1,雙園國中,1474,25.03548,121.50026,25.02673,121.49176
東園國小,雙園國中,1987,25.02257,121.49807,25.02673,121.49176
華西公園,雙園國中,617,25.03852,121.49881,25.02673,121.49176
萬華國中_1,雙園國中,772,25.02926,121.49936,25.02673,121.49176
捷運龍山寺站(1號出口),長順區民活動中心,2039,25.03535,121.49938,25.03284,121.48908
華江國小,龍山國小,742,25.03397,121.49029,25.0355,121.49541
華江國小,華江高中,816,25.03397,121.49029,25.02744,121.49619
華江國小,萬華火車站(D2廣場),1313,25.03397,121.49029,25.03394,121.50117
捷運龍山寺站(1號出口)_1,華江國小,1463,25.03548,121.50026,25.03397,121.49029
華江國小,華西公園,726,25.03397,121.49029,25.03852,121.49881
華江八號公園,龍山國小,617,25.03388,121.49293,25.0355,121.49541
捷運龍山寺站(1號出口)_1,華江八號公園,2285,25.03548,121.50026,25.03388,121.49293
中華桂林路口,華江八號公園,762,25.03771,121.50662,25.03388,121.49293
捷運龍山寺站(1號出口)_1,環河南雙園街口,1709,25.03548,121.50026,25.03203,121.49127
大理高中,捷運龍山寺站(1號出口),6961,25.03124,121.49075,25.03535,121.49938
兩棵樹公園,捷運龍山寺站(1號出口),7740,25.03253,121.49549,25.03535,121.49938
捷運龍山寺站(1號出口),萬華青年公宅,765,25.03535,121.49938,25.02021,121.50376
華西公園,開封西寧路口,1715,25.03852,121.49881,25.04662,121.50717
